ProductID,ProductCategory,ProductBrand,ProductPrice,CustomerAge,CustomerGender,PurchaseFrequency,CustomerSatisfaction,PurchaseIntent
7418,Headphones,HP,616.0587254,68,1,8,1,1
7419,Headphones,HP,2327.548161,30,0,10,5,0
7420,Smart Watches,Apple,1020.821073,23,0,11,1,0
7421,Tablets,Sony,948.3747427,27,0,13,5,0
7422,Tablets,Sony,154.4477128,31,0,11,4,1
7423,Tablets,Samsung,2136.782859,51,1,4,2,1
7424,Smart Watches,Sony,1585.717399,39,1,16,1,1
7425,Smartphones,Sony,1056.066059,21,0,1,2,0
7426,Headphones,Samsung,1949.392228,25,0,15,3,0
7427,Headphones,Other Brands,2013.555197,27,1,4,5,1
7428,Tablets,HP,2880.332567,58,0,9,1,0
7429,Laptops,HP,2151.697052,25,1,19,2,0
7430,Smartphones,Other Brands,1678.541636,32,0,9,4,1
7431,Smart Watches,Other Brands,581.3449746,54,1,14,3,1
7432,Smartphones,Apple,2890.843065,26,1,10,3,0
7433,Tablets,Samsung,885.0317452,40,0,12,4,1
7434,Laptops,Other Brands,905.9887211,35,0,7,5,1
7435,Laptops,Other Brands,718.6417886,60,0,17,4,1
7436,Headphones,Other Brands,2671.292013,45,1,2,2,1
7437,Tablets,HP,2551.092004,39,0,3,2,0
7438,Laptops,Other Brands,811.5092049,34,1,9,4,1
7439,Smartphones,HP,154.3303119,35,0,4,4,1
7440,Tablets,Samsung,1687.669418,18,0,2,4,0
7441,Laptops,Sony,947.9300604,53,0,5,1,0
7442,Smart Watches,HP,1009.122802,60,1,17,1,1
7443,Smart Watches,Other Brands,316.6954789,22,0,8,5,0
7444,Tablets,HP,325.4637169,45,1,15,3,1
7445,Smart Watches,HP,2421.537059,40,1,7,4,1
7446,Headphones,Other Brands,1145.01112,58,0,9,3,0
7447,Smartphones,HP,1366.374377,63,0,7,5,1
7448,Smart Watches,Other Brands,596.1563524,58,0,3,1,0
7449,Smart Watches,HP,780.9468831,19,0,8,1,0
7450,Smartphones,Samsung,1091.162166,50,1,15,1,1
7451,Headphones,Other Brands,1217.504767,40,1,16,2,1
7452,Laptops,HP,1025.466208,63,1,5,1,1
7453,Tablets,Other Brands,509.8808728,53,0,7,3,0
7454,Laptops,Apple,221.7070239,43,0,18,3,0
7455,Laptops,Samsung,1731.457879,44,1,13,4,1
7456,Tablets,Samsung,635.0762765,25,0,14,3,0
7457,Laptops,Other Brands,599.6830192,65,0,14,4,1
7458,Tablets,Apple,2740.95694,35,1,7,3,1
7459,Headphones,Apple,2332.097692,55,0,2,5,1
7460,Tablets,Apple,956.3379615,38,0,4,5,1
7461,Smartphones,Other Brands,2764.908548,19,1,4,3,0
7462,Laptops,Apple,840.7964722,67,1,18,1,1
7463,Smartphones,HP,1968.874857,23,0,14,4,0
7464,Smart Watches,Other Brands,186.2752564,19,1,19,1,0
7465,Laptops,HP,199.0080926,50,0,17,5,1
7466,Smart Watches,Samsung,1450.664508,57,1,16,2,1
7467,Smartphones,Other Brands,700.9743209,52,0,11,4,1
7468,Laptops,Other Brands,2309.213846,26,0,5,3,0
7469,Headphones,HP,2209.389374,25,1,10,3,0
7470,Smartphones,Sony,232.9028301,33,1,15,2,1
7471,Smartphones,Sony,1260.271985,69,0,8,1,0
7472,Headphones,Apple,1538.570993,65,1,14,1,1
7473,Smart Watches,HP,2598.724366,50,0,13,2,0
7474,Laptops,Samsung,675.2708955,29,1,1,3,0
7475,Smartphones,HP,1228.695462,33,0,4,5,1
7476,Smartphones,Sony,178.215002,38,0,18,5,1
7477,Laptops,HP,2182.007252,36,1,13,5,1
7478,Smart Watches,Samsung,2027.097384,63,1,11,1,1
7479,Tablets,HP,352.4212925,54,0,14,3,0
7480,Smart Watches,Sony,895.6891455,40,1,7,5,1
7481,Smartphones,Apple,1948.029284,57,1,2,4,1
7482,Smartphones,Other Brands,1165.892876,61,1,18,2,1
7483,Smartphones,Other Brands,2305.336015,56,0,1,3,0
7484,Smart Watches,Sony,1180.625734,48,0,6,1,0
7485,Smart Watches,HP,356.6924561,20,0,1,1,0
7486,Laptops,Other Brands,2455.774097,35,1,14,5,1
7487,Tablets,HP,1448.075996,29,0,16,5,0
7488,Smart Watches,HP,123.0674261,46,0,10,4,1
7489,Tablets,HP,739.0565011,48,1,1,2,1
7490,Headphones,Sony,1481.624795,37,0,6,4,1
7491,Smartphones,Apple,994.0760776,43,1,4,2,1
7492,Laptops,Samsung,393.0078737,24,0,9,1,0
7493,Smartphones,Apple,1904.264027,65,1,17,4,1
7494,Laptops,Sony,323.4016146,69,0,11,2,0
7495,Tablets,HP,749.0469337,51,0,7,5,1
7496,Smartphones,Sony,1638.56412,57,0,3,4,1
7497,Headphones,Apple,2147.267929,30,1,7,5,1
7498,Tablets,Apple,1452.167419,50,1,10,2,1
7499,Laptops,HP,1144.843261,43,1,15,4,1
7500,Tablets,Apple,997.3420227,22,1,3,2,0
7501,Tablets,Sony,314.6091191,40,0,19,1,0
7502,Smartphones,Samsung,473.9729864,39,1,3,2,1
7503,Headphones,Sony,2180.988447,39,1,2,2,1
7504,Tablets,HP,831.7473576,45,1,10,1,1
7505,Smart Watches,Sony,2542.234745,29,0,5,4,0
7506,Smart Watches,HP,1182.659793,30,1,19,5,1
7507,Tablets,Apple,504.606065,54,1,4,4,1
7508,Headphones,Apple,576.451655,35,0,7,4,1
7509,Tablets,Samsung,1808.933272,34,0,7,3,0
7510,Laptops,Sony,2731.080502,26,0,11,5,0
7511,Laptops,Samsung,2984.326012,24,1,5,1,0
7512,Smartphones,HP,1443.832181,39,0,6,5,1
7513,Headphones,Apple,533.9392678,23,0,5,1,0
7514,Headphones,Other Brands,2167.796899,57,0,11,1,0
7515,Smartphones,Sony,1447.380426,66,0,10,3,0
7516,Headphones,Samsung,886.4183619,39,1,15,1,1
7517,Smart Watches,Sony,1874.741657,53,1,14,3,1
7518,Headphones,HP,815.6216915,50,0,7,3,0
7519,Headphones,Samsung,561.7934461,69,0,11,2,0
7520,Tablets,Other Brands,1930.820158,32,1,3,5,1
7521,Smart Watches,Sony,512.9148817,39,1,7,1,1
7522,Laptops,Samsung,2840.318302,63,1,11,1,1
7523,Smart Watches,Samsung,1523.584009,34,1,19,4,1
7524,Smartphones,Apple,296.830054,59,0,11,2,0
7525,Headphones,Apple,1710.477569,69,0,14,1,0
7526,Tablets,HP,2288.381263,27,1,4,4,1
7527,Tablets,Samsung,2765.22188,34,1,12,4,1
7528,Smart Watches,HP,2465.42814,65,0,10,1,0
7529,Smartphones,Apple,2355.240642,19,0,15,5,0
7530,Smartphones,Samsung,591.3587789,24,1,16,3,0
7531,Laptops,Other Brands,562.1123034,55,0,18,5,1
7532,Headphones,HP,2506.454041,21,1,15,4,1
7533,Laptops,Sony,1446.807191,26,0,7,1,0
7534,Headphones,Sony,2800.244428,24,1,17,3,0
7535,Laptops,HP,216.7895036,32,0,15,4,1
7536,Smartphones,Other Brands,415.2153897,25,0,13,4,0
7537,Tablets,HP,2830.815573,60,1,19,5,1
7538,Tablets,Apple,765.1052259,41,0,15,3,0
7539,Smart Watches,Other Brands,131.7949841,55,1,17,1,1
7540,Headphones,Sony,2256.692711,69,1,11,2,1
7541,Smart Watches,Other Brands,2366.498724,46,0,11,1,0
7542,Laptops,Samsung,213.1857331,61,1,6,2,1
7543,Tablets,Sony,599.3159795,56,0,14,3,0
7544,Laptops,Samsung,964.4995276,44,0,18,5,1
7545,Headphones,Sony,2360.609781,35,1,19,5,1
7546,Headphones,Apple,2316.164681,58,1,19,3,1
7547,Smart Watches,Other Brands,1054.073672,60,0,14,5,1
7548,Laptops,HP,2480.766877,18,1,11,5,1
7549,Smartphones,Other Brands,1269.389297,66,1,15,2,1
7550,Laptops,Sony,850.5882307,51,0,16,1,0
7551,Headphones,HP,1804.939982,18,1,12,5,1
7552,Smart Watches,Samsung,1030.993256,33,1,4,2,1
7553,Headphones,HP,957.1484852,33,0,13,5,1
7554,Smartphones,HP,814.989505,27,1,4,4,1
7555,Smart Watches,Samsung,2782.116501,62,0,17,1,0
7556,Tablets,HP,1214.146145,40,0,3,5,1
7557,Smartphones,Other Brands,173.4559794,44,0,7,3,0
7558,Tablets,Samsung,1453.217812,47,1,10,4,1
7559,Laptops,Other Brands,2316.751061,35,0,1,5,1
7560,Smartphones,Other Brands,1333.61481,46,1,10,4,1
7561,Headphones,HP,1662.325502,59,1,17,2,1
7562,Headphones,Samsung,1162.441273,62,1,14,2,1
7563,Smartphones,HP,1464.30919,57,1,12,5,1
7564,Tablets,Samsung,2517.195803,51,0,6,2,0
7565,Smart Watches,Samsung,1903.168688,60,1,14,4,1
7566,Laptops,Other Brands,1981.322924,20,1,4,2,0
7567,Laptops,Other Brands,103.975869,49,1,1,2,1
7568,Headphones,HP,2400.539595,61,0,11,5,1
7569,Headphones,Apple,1612.85287,49,1,15,2,1
7570,Tablets,Other Brands,704.8363485,68,1,19,5,1
7571,Tablets,Apple,2308.917388,65,0,13,1,0
7572,Tablets,Samsung,1521.790799,22,0,5,2,0
7573,Smart Watches,Samsung,1760.641947,54,1,5,2,1
7574,Smart Watches,Samsung,246.8726347,62,0,17,1,0
7575,Tablets,HP,250.674901,38,0,1,4,1
7576,Headphones,Apple,2269.311434,49,0,5,1,0
7577,Laptops,Other Brands,538.2792843,35,0,9,3,0
7578,Smart Watches,Samsung,2090.986157,40,0,19,1,0
7579,Smart Watches,Other Brands,2757.357391,44,0,15,3,0
7580,Laptops,Other Brands,1934.202573,41,0,10,2,0
7581,Smart Watches,HP,2908.66839,62,0,12,4,1
7582,Smart Watches,Sony,2313.557134,68,0,16,1,0
7583,Headphones,Sony,2255.773445,62,1,15,2,1
7584,Smart Watches,Other Brands,1764.079674,62,0,11,4,1
7585,Headphones,Sony,1538.66463,20,0,1,5,0
7586,Tablets,Samsung,2235.81846,63,1,7,3,1
7587,Headphones,Sony,672.5883736,49,0,19,5,1
7588,Headphones,Sony,2923.374531,34,1,5,3,1
7589,Smartphones,Samsung,573.6702904,66,1,6,3,1
7590,Laptops,HP,2971.434835,59,1,8,4,1
7591,Smart Watches,Samsung,1921.437948,62,1,4,4,1
7592,Headphones,Other Brands,420.1697958,19,1,3,3,0
7593,Tablets,Sony,2625.294346,53,1,14,1,1
7594,Tablets,HP,1636.503991,35,1,8,3,1
7595,Tablets,Samsung,1693.629944,52,0,13,3,0
7596,Laptops,HP,2007.757789,66,0,1,1,0
7597,Headphones,Samsung,2676.543051,26,0,13,2,0
7598,Tablets,Samsung,1946.178407,63,1,14,1,1
7599,Tablets,HP,1883.346663,66,1,10,2,1
7600,Smartphones,Apple,2369.335828,69,0,10,3,0
7601,Smart Watches,Samsung,629.2589676,30,1,6,1,0
7602,Smart Watches,Samsung,727.4650169,24,1,17,4,1
7603,Smartphones,Samsung,2727.040032,32,1,14,3,1
7604,Tablets,Other Brands,452.1799506,26,1,13,3,0
7605,Smartphones,Other Brands,355.2731366,18,0,16,4,0
7606,Smartphones,Apple,1609.840556,22,0,2,4,0
7607,Laptops,Other Brands,879.3944465,48,1,5,1,1
7608,Smartphones,Apple,723.2950811,26,0,18,1,0
7609,Headphones,Samsung,1268.930517,45,1,7,4,1
7610,Smartphones,Apple,1062.855938,30,1,10,3,0
7611,Laptops,Apple,2069.480079,45,1,9,2,1
7612,Laptops,Other Brands,1385.336794,56,0,14,3,0
7613,Smart Watches,Apple,1841.922759,45,1,12,3,1
7614,Smart Watches,Samsung,1156.707703,69,1,12,3,1
7615,Smartphones,Sony,2108.375464,67,0,12,1,0
7616,Headphones,HP,777.1503484,69,1,17,5,1
7617,Smart Watches,HP,2202.268146,67,0,17,3,0
7618,Smart Watches,Apple,1694.350263,69,0,19,4,1
7619,Smart Watches,Apple,1717.384213,54,0,18,4,1
7620,Headphones,Sony,675.9532444,51,1,18,2,1
7621,Laptops,HP,2342.082461,31,1,9,4,1
7622,Headphones,HP,2591.055088,28,1,6,5,1
7623,Laptops,HP,1625.663017,66,0,1,5,1
7624,Tablets,Sony,2710.800189,56,1,17,5,1
7625,Laptops,Samsung,884.44947,61,0,7,5,1
7626,Tablets,HP,1989.260124,66,0,12,4,1
7627,Headphones,Apple,346.8580626,35,1,9,5,1
7628,Smartphones,Other Brands,1061.085278,47,1,10,2,1
7629,Smartphones,Other Brands,1718.692705,66,1,19,2,1
7630,Smart Watches,HP,2315.205105,54,0,15,1,0
7631,Headphones,HP,653.8666928,41,0,11,5,1
7632,Smartphones,Apple,1026.62747,46,1,3,3,1
7633,Headphones,Apple,498.1244243,69,1,5,5,1
7634,Smart Watches,Sony,2375.782774,23,1,13,4,1
7635,Smart Watches,HP,2364.935604,68,0,14,4,1
7636,Smartphones,HP,2884.98474,19,1,3,3,0
7637,Smartphones,Apple,286.4636075,62,1,16,4,1
7638,Smartphones,Sony,457.3663444,42,1,4,5,1
7639,Laptops,Samsung,2280.977932,29,1,17,3,0
7640,Tablets,HP,244.7896286,69,0,2,1,0
7641,Smartphones,Sony,935.4307684,55,1,5,1,1
7642,Smartphones,Apple,1230.992119,39,0,12,2,0
7643,Smart Watches,HP,428.8672794,48,1,7,5,1
7644,Laptops,Other Brands,943.8676907,58,1,8,1,1
7645,Smartphones,Apple,2044.441526,46,0,16,5,1
7646,Smart Watches,Sony,1844.484002,48,1,19,5,1
7647,Smart Watches,HP,2941.860733,69,0,5,2,0
7648,Smart Watches,Sony,2973.008306,48,1,17,4,1
7649,Laptops,HP,1639.13402,44,0,17,4,1
7650,Headphones,Apple,1418.660159,51,0,13,1,0
7651,Tablets,HP,1738.877322,69,1,10,3,1
7652,Smart Watches,Samsung,1719.007407,27,1,2,2,0
7653,Tablets,Samsung,2232.314238,26,1,17,2,0
7654,Laptops,HP,557.406115,59,1,1,3,1
7655,Smart Watches,Apple,213.9069675,62,1,17,4,1
7656,Tablets,HP,762.3665618,53,0,13,4,1
7657,Tablets,Apple,650.382447,66,1,10,4,1
7658,Tablets,Apple,474.6263407,39,1,3,2,1
7659,Smartphones,HP,981.0533662,65,1,3,2,1
7660,Headphones,Samsung,1478.045205,41,0,5,5,1
7661,Headphones,Samsung,2082.486649,60,0,13,5,1
7662,Laptops,Other Brands,577.122536,42,0,17,1,0
7663,Smart Watches,Other Brands,1526.195512,33,1,13,4,1
7664,Tablets,Samsung,2934.21366,48,1,14,5,1
7665,Laptops,Apple,1048.2234,47,1,12,5,1
7666,Smart Watches,Samsung,2909.396554,37,1,3,1,1
7667,Laptops,Apple,1503.38431,23,0,2,3,0
7668,Tablets,Samsung,2267.288906,65,0,15,4,1
7669,Tablets,HP,1784.856317,27,0,17,3,0
7670,Smartphones,Other Brands,1998.192812,61,1,11,2,1
7671,Headphones,HP,630.2525227,63,1,14,1,1
7672,Headphones,Sony,1732.211807,69,1,18,4,1
7673,Laptops,Apple,1840.432445,22,0,17,2,0
7674,Tablets,Other Brands,2720.885314,47,0,10,4,1
7675,Laptops,Sony,2902.789967,23,1,11,3,0
7676,Tablets,Sony,2248.287456,28,1,18,2,0
7677,Headphones,HP,2518.05634,28,0,15,5,0
7678,Headphones,Apple,206.3784024,53,0,5,2,0
7679,Laptops,HP,1311.366611,58,1,9,2,1
7680,Laptops,Apple,2204.844679,59,1,19,5,1
7681,Headphones,HP,2363.732002,60,0,9,1,0
7682,Tablets,Sony,2684.276835,59,0,15,5,1
7683,Headphones,HP,590.0625336,58,1,5,4,1
7684,Laptops,Sony,2027.295109,30,1,8,1,0
7685,Smartphones,Samsung,2296.458002,30,0,4,2,0
7686,Smart Watches,Samsung,2078.372177,67,0,12,2,0
7687,Headphones,Other Brands,1458.832536,50,0,19,3,0
7688,Smartphones,Other Brands,334.1333337,25,1,13,3,0
7689,Laptops,HP,642.1434903,35,1,3,2,1
7690,Smartphones,Sony,2359.184044,57,0,7,2,0
7691,Laptops,Samsung,558.1941196,19,0,7,2,0
7692,Laptops,Sony,846.0033935,37,0,16,5,1
7693,Tablets,Apple,1199.802199,51,0,16,3,0
7694,Smart Watches,Samsung,2580.43318,45,0,8,1,0
7695,Smartphones,Apple,2398.284785,50,0,18,5,1
7696,Smartphones,Samsung,1474.440131,54,1,15,2,1
7697,Headphones,HP,2538.286842,37,1,9,5,1
7698,Tablets,Sony,2680.5739,32,0,4,4,1
7699,Headphones,Other Brands,511.7837888,53,0,11,4,1
7700,Headphones,HP,2455.001939,56,1,14,1,1
7701,Laptops,Samsung,207.4280025,43,1,15,1,1
7702,Laptops,Other Brands,2389.628381,67,1,18,5,1
7703,Headphones,HP,139.2426517,22,1,6,1,0
7704,Smart Watches,Apple,666.4433494,24,0,9,4,0
7705,Tablets,Samsung,1421.244238,19,1,8,3,0
7706,Laptops,Sony,972.1142412,53,0,16,4,1
7707,Smart Watches,Other Brands,2093.980993,68,0,2,4,1
7708,Laptops,HP,1561.757766,62,1,12,1,1
7709,Smartphones,Samsung,2846.346017,49,0,1,2,0
7710,Smart Watches,Sony,1861.205008,26,1,9,3,0
7711,Laptops,Apple,1640.281328,50,1,14,3,1
7712,Laptops,Samsung,1607.711677,27,1,4,5,1
7713,Smart Watches,Samsung,1329.221525,48,0,6,5,1
7714,Laptops,Other Brands,2302.846379,52,0,9,1,0
7715,Tablets,Samsung,160.0119899,40,0,3,2,0
7716,Headphones,Samsung,1382.517118,66,1,4,3,1
7717,Laptops,Samsung,1389.409395,18,1,5,2,0
7718,Headphones,Sony,752.1220164,42,0,8,5,1
7719,Headphones,Apple,560.6169057,32,0,14,1,0
7720,Smart Watches,HP,2331.746567,47,1,16,4,1
7721,Tablets,HP,898.8403112,20,0,3,4,0
7722,Smartphones,Sony,749.4154714,65,1,16,5,1
7723,Smart Watches,Sony,2959.848199,30,1,18,4,1
7724,Headphones,Apple,2536.493361,22,1,3,5,1
7725,Headphones,Apple,2439.261214,18,1,17,2,0
7726,Smart Watches,Samsung,728.7651373,22,0,13,1,0
7727,Headphones,HP,698.9677502,57,1,14,1,1
7728,Laptops,Apple,482.8017515,20,1,2,2,0
7729,Laptops,HP,1729.171196,38,1,6,2,1
7730,Smart Watches,Other Brands,1955.267741,29,0,16,2,0
7731,Smart Watches,HP,1839.666175,55,1,13,5,1
7732,Tablets,Samsung,1848.251499,34,0,9,5,1
7733,Headphones,Samsung,531.2597212,48,1,3,2,1
7734,Tablets,Sony,1740.487402,50,0,18,5,1
7735,Tablets,Samsung,2057.759742,44,0,17,4,1
7736,Smartphones,HP,2694.060701,24,0,6,5,0
7737,Laptops,Apple,885.1541456,25,1,15,2,0
7738,Headphones,Apple,972.0014276,58,0,12,5,1
7739,Tablets,Other Brands,1455.262809,63,0,12,4,1
7740,Laptops,Other Brands,359.3576034,41,1,5,5,1
7741,Smartphones,Sony,179.500531,66,0,3,4,1
7742,Smartphones,Other Brands,2326.314309,55,0,6,5,1
7743,Laptops,Samsung,502.3239456,32,0,6,1,0
7744,Laptops,Sony,110.2798641,33,1,5,1,1
7745,Smartphones,Other Brands,710.4048141,62,1,12,2,1
7746,Tablets,HP,639.283871,30,0,10,3,0
7747,Tablets,Samsung,2203.408163,27,1,7,4,1
7748,Smart Watches,Samsung,176.7474719,58,1,1,4,1
7749,Smart Watches,Sony,580.3984891,32,1,5,3,1
7750,Tablets,Apple,2665.737791,18,1,11,4,1
7751,Smartphones,Apple,2643.276116,68,1,14,2,1
7752,Tablets,Other Brands,2912.715798,68,1,18,4,1
7753,Smartphones,Apple,2928.153,42,1,3,5,1
7754,Laptops,Other Brands,2429.612308,36,0,2,5,1
7755,Smart Watches,HP,1170.328331,59,1,10,3,1
7756,Headphones,Other Brands,629.1979339,30,0,10,5,0
7757,Headphones,Apple,586.2080577,62,0,6,2,0
7758,Smartphones,Apple,212.4708192,26,0,12,4,0
7759,Smartphones,Sony,871.6422299,44,0,1,3,0
7760,Laptops,Samsung,2080.646781,28,1,8,1,0
7761,Smart Watches,Other Brands,2845.244199,38,0,5,5,1
7762,Headphones,Sony,317.9305806,37,0,16,5,1
7763,Tablets,Sony,987.7486683,48,0,15,1,0
7764,Smart Watches,Other Brands,2933.940939,56,1,9,3,1
7765,Smart Watches,HP,2114.171636,45,1,9,4,1
7766,Headphones,Samsung,832.7405653,58,1,12,2,1
7767,Smart Watches,Samsung,1537.70125,49,1,16,3,1
7768,Headphones,HP,2754.07036,18,0,16,1,0
7769,Laptops,Samsung,2944.349719,64,1,5,4,1
7770,Headphones,Apple,1258.365609,67,1,11,2,1
7771,Headphones,Sony,2954.456088,42,0,3,4,1
7772,Tablets,Sony,2672.726327,46,0,11,1,0
7773,Smart Watches,Sony,1327.176177,32,1,7,3,1
7774,Smartphones,Other Brands,2644.501097,63,1,13,4,1
7775,Smartphones,Samsung,2164.821785,66,0,10,4,1
7776,Headphones,Apple,2286.658041,22,0,8,2,0
7777,Tablets,Other Brands,2163.448203,32,1,15,5,1
7778,Tablets,Apple,579.4546464,65,0,7,4,1
7779,Headphones,Sony,2226.449372,26,0,18,2,0
7780,Headphones,Other Brands,164.2849107,36,0,14,5,1
7781,Tablets,Other Brands,635.7597304,36,1,4,5,1
7782,Smart Watches,Samsung,1076.352944,53,0,5,3,0
7783,Tablets,Sony,2201.061036,43,1,4,3,1
7784,Headphones,Samsung,1769.973661,22,1,10,5,1
7785,Headphones,Apple,2891.152137,26,0,11,1,0
7786,Laptops,Samsung,1401.598918,23,1,9,2,0
7787,Tablets,HP,2870.351377,46,0,1,4,1
7788,Tablets,Other Brands,341.7838866,35,0,2,1,0
7789,Smart Watches,Samsung,577.8695092,30,0,3,3,0
7790,Headphones,Sony,733.8069601,40,0,6,5,1
7791,Smart Watches,Sony,2809.880959,33,0,1,4,1
7792,Smart Watches,Other Brands,1535.098416,51,1,14,3,1
7793,Tablets,Other Brands,1093.813008,60,0,16,3,0
7794,Smart Watches,Apple,531.4775158,41,1,9,5,1
7795,Smartphones,HP,1384.922894,62,1,1,4,1
7796,Headphones,HP,2633.036888,41,0,18,4,1
7797,Laptops,Samsung,454.020851,25,0,5,5,0
7798,Laptops,Sony,1719.425224,52,0,5,5,1
7799,Laptops,Sony,2284.318951,32,0,19,4,1
7800,Smart Watches,HP,1479.278777,30,1,10,2,0
7801,Headphones,Samsung,2587.227166,31,0,19,4,1
7802,Laptops,Apple,1127.570721,41,1,15,1,1
7803,Tablets,Apple,2344.666863,64,1,1,1,1
7804,Tablets,Sony,556.2226526,39,1,12,1,1
7805,Smart Watches,HP,323.3957707,52,1,3,3,1
7806,Laptops,Other Brands,515.8590668,26,0,12,5,0
7807,Smartphones,Apple,437.0869922,65,1,2,1,1
7808,Smartphones,Samsung,2171.236198,54,0,10,3,0
7809,Tablets,Samsung,1091.439453,25,0,15,5,0
7810,Smartphones,Apple,734.3632323,56,1,4,4,1
7811,Headphones,Other Brands,1736.803305,48,0,9,1,0
7812,Smartphones,Apple,620.7448653,28,0,8,5,0
7813,Smart Watches,Apple,2028.558243,67,0,9,3,0
7814,Headphones,Samsung,1471.250692,65,1,15,3,1
7815,Laptops,HP,1094.536505,44,0,19,2,0
7816,Headphones,Samsung,2384.291839,21,0,1,2,0
7817,Smartphones,HP,1000.574975,55,1,1,1,1
7818,Laptops,Apple,1635.603801,27,0,4,5,0
7819,Smart Watches,Other Brands,226.8011995,39,0,7,4,1
7820,Tablets,HP,797.4873952,59,1,2,3,1
7821,Smartphones,Sony,1020.725404,60,0,17,4,1
7822,Smartphones,HP,1715.68572,44,0,1,3,0
7823,Laptops,Samsung,1242.45556,55,1,6,5,1
7824,Smart Watches,Samsung,719.3470369,19,0,7,3,0
7825,Headphones,Sony,2925.423829,21,1,7,4,1
7826,Smartphones,Samsung,1011.14208,30,1,12,3,0
7827,Smartphones,Samsung,2680.981297,56,0,10,1,0
7828,Smartphones,Apple,2782.219056,69,0,10,2,0
7829,Headphones,Other Brands,837.230098,46,1,4,2,1
7830,Tablets,Other Brands,1404.162959,66,0,5,3,0
7831,Smart Watches,Apple,2410.66942,69,1,15,4,1
7832,Laptops,Samsung,2981.19766,22,0,17,2,0
7833,Tablets,Apple,2452.175071,67,1,13,1,1
7834,Smartphones,Apple,2398.169863,39,0,19,2,0
7835,Smartphones,Sony,1588.693468,52,0,5,2,0
7836,Tablets,Apple,846.7997081,27,1,11,3,0
7837,Laptops,Apple,1295.733326,21,0,16,5,0
7838,Headphones,Samsung,2131.963241,64,0,17,5,1
7839,Smart Watches,Apple,1251.649906,46,0,11,4,1
7840,Headphones,Other Brands,2733.273758,34,1,12,5,1
7841,Smartphones,Sony,2643.855099,32,0,19,2,0
7842,Laptops,Apple,1449.179596,22,0,6,5,0
7843,Smartphones,Other Brands,797.07951,59,0,15,2,0
7844,Tablets,Apple,1444.01223,56,0,5,3,0
7845,Laptops,Sony,1415.001694,59,1,8,1,1
7846,Laptops,Samsung,1819.690755,34,0,17,1,0
7847,Headphones,HP,694.5149591,55,1,14,2,1
7848,Smart Watches,HP,957.2925567,40,0,6,1,0
7849,Tablets,Apple,387.0918192,43,0,7,3,0
7850,Tablets,Apple,1501.277836,33,1,4,2,1
7851,Smartphones,Samsung,683.9038108,30,0,12,1,0
7852,Smartphones,HP,2931.083402,21,0,13,5,0
7853,Headphones,Samsung,570.3176587,41,0,16,4,1
7854,Laptops,Samsung,2865.437023,52,1,12,5,1
7855,Tablets,Sony,2854.30919,66,0,5,4,1
7856,Tablets,HP,1482.326099,42,1,4,3,1
7857,Smart Watches,Other Brands,2722.727696,34,1,17,3,1
7858,Laptops,Samsung,1235.185696,53,0,10,5,1
7859,Tablets,Other Brands,2270.399226,53,0,15,2,0
7860,Smart Watches,Apple,2499.50622,63,0,4,2,0
7861,Smartphones,Other Brands,2090.362449,43,0,6,5,1
7862,Smart Watches,Sony,1840.522737,65,0,4,3,0
7863,Laptops,Sony,2561.613555,65,1,12,2,1
7864,Smartphones,Samsung,1975.307966,45,0,13,2,0
7865,Headphones,HP,1191.620034,55,0,18,3,0
7866,Laptops,HP,1432.683788,31,0,5,1,0
7867,Smartphones,Sony,1426.383293,67,0,18,3,0
7868,Headphones,Samsung,125.1317407,62,1,6,3,1
7869,Laptops,Other Brands,1549.946978,51,0,17,1,0
7870,Laptops,HP,2862.362635,24,1,18,3,0
7871,Laptops,Samsung,2682.967418,55,1,5,3,1
7872,Smart Watches,Samsung,392.6561987,69,0,1,1,0
7873,Smartphones,Apple,466.8828583,26,0,9,4,0
7874,Tablets,Samsung,2281.752827,52,1,2,5,1
7875,Tablets,HP,802.9945426,39,0,3,3,0
7876,Smart Watches,Samsung,1205.688809,28,1,4,1,0
7877,Tablets,Samsung,1843.239596,42,0,11,3,0
7878,Smartphones,Samsung,2240.493038,64,1,12,3,1
7879,Smartphones,Samsung,512.2484656,18,0,5,2,0
7880,Headphones,Apple,1927.105563,44,0,19,3,0
7881,Smartphones,Apple,299.3678881,51,1,5,5,1
7882,Smartphones,Other Brands,2528.724035,36,1,4,3,1
7883,Headphones,HP,428.6653499,64,0,11,3,0
7884,Headphones,Apple,2860.794023,58,0,12,3,0
7885,Tablets,HP,792.9396004,26,1,6,5,1
7886,Headphones,Samsung,2148.634933,32,0,2,1,0
7887,Smartphones,HP,899.4283654,56,1,5,3,1
7888,Laptops,Sony,2769.491057,39,1,18,2,1
7889,Headphones,Samsung,176.9585674,53,1,14,1,1
7890,Smartphones,HP,2889.720017,37,0,9,3,0
7891,Smartphones,HP,2048.025518,45,0,18,2,0
7892,Headphones,Apple,2163.924633,40,0,18,5,1
7893,Tablets,Apple,2283.408346,54,1,18,4,1
7894,Tablets,Samsung,1636.735244,36,1,13,4,1
7895,Smart Watches,Samsung,980.2040113,22,1,11,2,0
7896,Smartphones,Samsung,2812.950122,55,0,14,1,0
7897,Laptops,Sony,1452.609207,32,0,13,1,0
